Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Canal_9,Canal_10,Canal_11,Canal_12,Canal_13,Canal_14,Canal_15,Canal_16
-7719.67,-7749.98,-13190.03,-7162.03,-3224.55,-1617.64,-4069.45,-6461.98,-1696.77,1167.03,-4826.37,2282.29,-48493.0,-3081.86,7357.84,-3743.02
13502.51,14209.81,-12158.19,13025.88,9581.66,3998.91,3971.28,12963.39,3768.77,-3340.69,-11216.19,5571.48,-34529.96,-62.76,2143.35,-2330.84
13953.12,11582.85,-7106.51,5861.43,5568.0,1914.56,2670.41,13796.75,15609.38,-7007.81,-8565.63,13081.13,40621.79,7058.5,-2153.81,1861.72
-7051.53,-9948.05,-7139.24,-10671.17,-8042.34,-4664.36,-5821.74,-5650.61,9473.03,-891.57,467.24,8689.28,36958.96,3823.49,4037.8,468.85
-11032.46,-11863.14,-13961.7,-11297.2,-5533.4,-2943.72,-5668.58,-8932.02,-1103.73,1793.33,-2953.11,2351.76,-42951.82,-2915.29,8209.97,-3376.63
8505.82,9680.9,-12123.85,9331.41,7060.65,2508.67,2680.6,8822.59,784.81,-1479.24,-10905.33,4544.47,-46388.0,-1458.32,4060.33,-3413.65
15646.94,13317.44,-7452.52,8613.65,7710.28,2809.08,3578.34,15944.93,12892.84,-5877.79,-7544.79,10815.74,28926.55,5655.17,-1899.27,2213.36
-3851.65,-6584.82,-5930.9,-7685.07,-6023.44,-3828.85,-4633.52,-2898.13,10675.73,-2319.31,-1432.3,10463.3,45581.73,5174.79,2280.41,789.37
-12242.68,-14059.87,-14500.83,-12508.75,-7221.85,-4177.54,-7130.38,-10492.0,-615.3,1216.92,-1779.38,1851.8,-30872.76,-2518.33,7264.76,-2879.35
5485.92,6142.26,-15118.81,7281.66,5743.95,1467.17,898.81,5632.37,-495.94,-2456.9,-13206.39,4417.87,-55954.91,-2618.37,4521.67,-4876.79
16991.26,15571.83,-9193.81,11109.44,9264.08,3476.41,4321.04,16655.18,11985.18,-7648.86,-11536.45,10032.8,14481.52,4536.96,-2024.53,1013.61
-743.51,-3336.4,-5791.16,-5238.09,-3915.22,-2738.27,-3254.59,-158.52,12462.35,-4379.78,-3148.38,11156.92,50010.59,5797.33,268.22,1179.1
-12308.39,-14381.74,-12101.32,-13813.11,-8297.41,-4415.45,-7300.17,-10802.6,579.89,990.0,-754.24,2556.15,-20570.67,-1669.68,6606.01,-2263.52
652.05,1332.52,-9460.42,1311.6,1861.72,713.2,-407.16,1639.9,-1446.25,-104.61,-9418.58,3696.35,-57113.89,-3227.77,6076.81,-4855.87
17124.03,15870.36,-8792.28,11530.82,9800.26,4069.98,4400.7,16890.14,7908.76,-3702.52,-7769.56,7931.02,4178.61,2867.55,-522.76,-15.83
4521.67,1681.75,-4375.22,-1147.99,-638.1,-1069.93,-1280.75,4516.57,13433.31,-4847.82,-4617.15,12239.73,54554.26,6344.23,-472.61,924.29
-10581.85,-12856.37,-10678.14,-12527.79,-7915.74,-4363.42,-7015.05,-10036.29,2860.04,622.81,24.41,3950.36,1169.17,-47.48,4707.01,-1418.35
538.32,-182.39,-13902.43,855.89,2589.94,422.72,-1381.87,-28.7,-1066.98,152.62,-8726.03,3736.59,-54816.58,-3158.57,6124.56,-4695.21
18223.47,17452.33,-10783.02,13730.23,11561.13,4531.32,5039.87,17427.92,8184.76,-5912.39,-11992.69,8168.94,-8923.17,2424.18,-219.94,-374.17
8304.92,5631.57,-4953.77,1530.2,2013.27,280.56,530.81,8023.56,15396.15,-6255.72,-6458.76,13065.31,52540.99,7079.42,-1431.5,1670.48
-9836.2,-11789.38,-9090.01,-11489.78,-7528.16,-4057.65,-6128.58,-8721.47,4606.16,-340.37,-75.1,5110.41,14124.51,1314.55,3769.58,-695.77
-3555.0,-4090.1,-16083.87,-1751.21,1025.41,-495.94,-2643.85,-2894.64,-1601.28,530.0,-6841.24,3088.3,-54147.1,-3106.27,6668.51,-4082.86
17313.66,17518.31,-12611.75,15753.15,11851.61,4381.93,4857.48,16614.41,6249.55,-6259.74,-14241.73,7253.77,-27010.38,1096.76,910.61,-1832.75
11311.68,8262.55,-5855.53,3620.71,3622.06,1035.06,1366.05,10940.19,17150.31,-7535.67,-7388.68,13155.16,47864.83,7470.76,-2090.25,2627.76
-9637.45,-11993.23,-8665.41,-12069.67,-8247.79,-4602.67,-6343.96,-8087.4,6971.87,-594.91,257.76,6868.87,25479.38,2521.81,4083.4,-164.15
-8320.48,-8658.71,-14047.53,-7263.15,-2334.59,-1888.01,-4302.0,-5994.74,-1812.91,1332.25,-4904.15,2441.08,-52697.1,-3067.64,7819.44,-3668.73
13176.08,13676.85,-11652.59,13085.16,9981.04,3440.2,3988.71,13068.8,3580.48,-4113.17,-13887.14,6349.06,-41105.39,-121.77,2592.09,-3400.24
13398.71,10279.57,-6089.15,5806.98,5046.31,1760.6,2459.05,13637.42,15017.69,-7488.46,-8826.88,12163.55,36575.68,6517.77,-2345.32,1739.14
-7312.78,-10410.99,-7341.21,-10514.8,-8019.54,-4672.94,-6100.42,-6007.34,8988.35,-968.81,60.89,8859.87,36572.46,3844.41,3675.7,445.25
-10991.69,-12312.95,-13294.1,-11318.12,-5785.53,-2905.37,-5848.02,-8617.13,-1271.37,1646.07,-3096.34,2426.59,-42215.02,-2838.05,8166.25,-3398.36
8067.55,9611.43,-9364.4,8695.99,6238.28,2540.05,2681.67,8846.73,-12.61,-1314.28,-11253.75,4711.03,-46861.14,-1687.11,4152.6,-4069.72
15300.93,12845.9,-7273.61,8150.16,7269.32,2625.08,3318.16,15638.89,12458.86,-5446.23,-6663.14,10177.91,26756.11,5406.8,-1719.3,1876.21
-4756.36,-7725.84,-6573.83,-8886.16,-6799.13,-4223.67,-5236.75,-3807.4,10819.5,-2818.2,-1531.54,10159.4,45870.6,5020.83,1947.02,622.27
-11759.88,-13181.99,-12525.65,-12724.13,-7350.59,-3878.21,-6818.98,-10464.64,-797.42,1015.48,-1970.89,1757.12,-29795.59,-2720.56,7183.76,-3270.95
4670.8,5675.02,-8761.97,5625.4,4089.3,1342.71,1222.01,5350.47,-946.82,-1185.0,-9948.58,3307.16,-52336.34,-2991.74,4651.22,-4598.65
15888.87,13457.18,-8574.75,9485.36,8541.76,3071.93,3679.72,16367.11,10043.26,-4557.07,-6501.41,8500.99,14039.49,4072.13,-1453.76,1457.51
-1873.79,-4650.41,-6208.51,-6272.88,-4347.86,-3030.63,-3718.61,-956.21,11790.72,-4246.21,-3768.5,11535.11,47609.21,5982.13,314.62,948.97
-12812.11,-14206.86,-12563.74,-13922.81,-8281.32,-4402.58,-7087.47,-11111.05,-86.64,519.28,-1392.6,2324.94,-18824.01,-1708.03,6056.7,-2448.59
1141.28,2082.47,-10263.47,2153.28,2190.83,672.43,-123.11,1992.08,-1719.3,-270.37,-8854.24,2946.67,-57265.97,-3207.12,6033.63,-4376.56
17277.72,15993.48,-8941.14,11759.61,9637.45,3797.74,4600.53,17132.61,7656.63,-3786.21,-7672.46,7380.9,1864.14,2715.47,-524.37,340.91
1495.87,-2070.67,-5335.18,-4820.73,-3532.2,-2571.43,-2584.04,2813.1,13635.28,-4766.02,-3793.98,12137.26,52522.75,6341.82,-247.84,1574.19
-13703.41,-15569.15,-12182.06,-14850.05,-9311.29,-5023.51,-7467.0,-11158.79,1564.8,1190.36,812.98,3420.62,-5244.79,-741.63,7152.65,-1646.61
-2514.57,-1889.35,-11462.96,-1131.09,218.6,-314.35,-1604.5,-1386.43,-3484.73,-724.46,-8512.26,1363.37,-61137.2,-4284.83,6630.96,-5063.74
16930.37,16224.15,-9839.42,12594.04,9848.54,3795.06,4397.75,16261.7,4995.61,-4234.4,-8946.51,5473.85,-14416.61,832.56,177.83,-1005.02
6637.93,3410.43,-4904.96,-248.1,-100.85,-996.98,-654.19,6812.27,13937.03,-6344.23,-5627.81,11839.54,51177.36,5824.15,-1881.57,1202.7
-11851.88,-14073.55,-10604.11,-13985.04,-9157.6,-5220.92,-7447.69,-10172.28,4163.06,227.45,1048.48,4859.89,14125.32,603.77,5032.63,-930.19
-6002.78,-5406.53,-12451.89,-5157.89,-2310.72,-1414.33,-3112.7,-4591.14,-2304.82,833.63,-6285.49,2284.44,-54930.03,-3371.54,7207.1,-4195.24
15347.06,15243.26,-10214.66,12848.85,9622.96,3781.38,4554.12,15214.3,3660.68,-2295.43,-8403.9,5051.67,-25435.12,229.87,1679.06,-1443.3
10110.32,6898.91,-5478.41,3013.46,2827.32,576.14,914.37,10150.55,14935.35,-6170.42,-6340.47,12584.66,45474.44,6755.41,-1995.03,1918.85
-9404.9,-11663.59,-8604.8,-11494.61,-8276.22,-4695.21,-6522.86,-8478.46,6936.19,-744.31,193.92,7111.88,27403.06,2617.3,3715.13,-45.87
-7821.05,-8047.97,-12692.75,-7388.68,-3477.22,-1993.15,-4148.04,-6545.93,-1408.43,1288.27,-4654.97,2461.2,-48655.27,-3088.56,7471.56,-3674.36
12764.1,13639.57,-10652.66,11339.84,8488.12,3202.56,3861.84,12641.52,2138.53,-1688.99,-9753.05,4897.45,-39151.13,-702.47,3020.44,-2575.99
12448.4,10369.15,-6678.43,5218.51,5036.65,1458.85,2121.09,12352.11,14220.27,-5854.46,-6735.56,11531.09,36343.67,6405.92,-1710.98,2072.54
-6770.16,-9193.54,-7055.28,-9537.94,-7100.61,-4094.93,-5562.37,-6090.49,9011.69,-2022.65,-624.15,8365.54,37906.86,3912.27,2382.34,463.75
-9243.43,-9948.31,-11176.5,-9636.37,-4869.28,-2406.48,-4985.42,-8118.78,-735.46,1345.4,-2808.27,2420.43,-39593.43,-2731.56,6954.43,-3037.07
10450.42,11424.07,-8553.57,10197.49,7594.14,3335.6,3377.17,10308.8,845.97,-525.44,-9015.71,4580.68,-46638.25,-1628.64,4199.27,-3239.84
15951.1,13346.14,-6779.55,8298.22,7476.93,3106.27,3658.0,15437.99,12853.95,-5529.64,-6799.94,10505.68,27456.7,5432.55,-1784.47,1805.93
-5250.69,-7962.41,-6562.29,-8904.13,-6652.15,-3994.88,-5099.15,-4219.92,11030.32,-3025.8,-1615.23,10230.21,46786.04,4858.29,1834.36,573.46
-11655.27,-12662.71,-13543.82,-12124.66,-6362.47,-3027.41,-5900.86,-9592.92,-744.85,1358.81,-1555.41,2009.24,-29567.87,-2692.94,7620.96,-3110.83
7387.88,8321.29,-12874.87,8223.39,6299.44,2330.57,2039.82,7170.62,-1032.65,-1651.97,-11006.98,3306.09,-56790.95,-3084.27,4833.61,-4786.13
17277.72,15386.22,-8399.87,10489.05,8573.95,3302.07,4185.32,16124.64,11109.17,-6358.45,-9070.96,9017.32,13191.1,4029.21,-1855.82,1192.51
-2351.49,-5282.34,-5882.62,-6983.13,-5635.32,-3614.28,-4204.63,-1679.06,13320.92,-4079.1,-2179.83,11264.74,50838.59,5800.55,556.02,1600.21
-11999.4,-13880.43,-12815.33,-13100.98,-7921.64,-4291.27,-7080.5,-10578.63,939.31,1456.17,108.63,2783.6,-16680.66,-1682.82,7353.01,-2213.36
3038.41,3825.1,-11156.65,4328.82,3539.98,1062.69,464.29,3444.49,-1584.65,-615.57,-9801.33,3353.57,-56322.37,-3376.63,5812.62,-4983.01
17737.45,16389.1,-8433.94,11609.67,9885.55,3918.44,4942.24,16984.02,8220.97,-4483.04,-8434.21,7707.06,439.35,2702.59,-885.93,273.32
2054.57,-1284.78,-4769.77,-3929.17,-2589.67,-2043.58,-2281.49,2558.02,13829.74,-5177.2,-3744.36,11571.32,50323.34,6190.81,-821.56,1751.21
-12018.98,-13306.17,-11600.82,-13341.58,-8450.03,-4567.8,-7033.56,-10791.6,2423.64,819.15,613.96,3725.32,-1842.68,-343.32,5838.63,-1443.83
-1630.51,-195.0,-12131.1,-197.68,696.84,18.78,-1075.3,-484.68,-1674.23,124.45,-7448.23,2351.49,-57220.64,-3587.45,6496.85,-4395.87
17294.35,16775.88,-9786.31,12614.16,10048.36,3975.3,4812.15,16660.81,5830.59,-3323.53,-8798.99,6024.51,-15169.77,1278.34,436.13,-811.9
5521.86,2430.89,-5638.54,-1355.86,-356.73,-995.64,-969.08,5471.97,14769.58,-5973.01,-5491.82,12128.95,51187.28,6577.05,-1538.78,1660.02
-11714.28,-14109.76,-10773.9,-13771.27,-8745.88,-4806.25,-7255.11,-10196.15,4626.54,-219.67,271.17,5054.62,13313.95,1021.65,4723.1,-882.18
-3898.59,-3811.96,-12382.96,-2785.74,-432.64,-422.72,-2555.34,-2588.33,-1892.3,789.11,-6793.77,2762.41,-55574.3,-3415.79,7359.45,-4477.95
16784.73,16525.36,-10155.92,13835.64,10592.31,4504.23,4936.87,15946.0,4569.41,-3178.15,-10806.35,6337.79,-25726.68,538.59,1532.35,-1904.9
10048.09,6842.85,-4688.5,2643.32,2706.08,638.37,1087.9,9999.28,14885.19,-6441.06,-7164.99,12541.74,45952.95,6685.14,-2155.16,1715.0
-8822.32,-10789.99,-8274.62,-11011.81,-7626.06,-4224.75,-6040.6,-8190.39,7239.01,-605.11,274.39,7210.31,29343.1,2807.47,3612.13,-105.95
-6136.89,-6220.04,-14134.17,-5622.98,-1822.02,-1313.48,-3486.07,-5881.28,-934.48,1429.35,-4305.48,2760.53,-46324.17,-2777.16,7230.43,-3386.56
14690.73,14577.0,-12165.16,12887.75,10126.95,3936.14,4319.43,13656.47,3051.82,-3079.98,-12068.33,5378.37,-40545.88,-715.35,2813.91,-2651.36
12277.28,9678.22,-6585.9,4572.63,5234.87,1821.76,2170.18,12103.2,14525.24,-7060.92,-8683.38,11703.55,36045.67,6277.17,-2095.88,1926.63
-7691.23,-10037.09,-7498.65,-10304.51,-6797.52,-3805.79,-5449.71,-6442.93,8890.45,-2429.28,-1636.95,8413.55,39749.54,3910.39,2005.76,-73.76
-9583.27,-10720.52,-11247.58,-10147.87,-4319.97,-1959.62,-4693.87,-7366.69,-1282.36,1357.47,-3327.55,2490.43,-38325.55,-2418.55,6931.9,-3182.71
10598.48,11278.69,-8513.87,9484.56,7367.22,2930.05,3133.36,10806.35,30.31,-517.93,-10136.07,4810.27,-49226.32,-1455.9,4438.25,-3838.78
15382.74,12634.81,-6704.99,7271.2,6424.43,2275.32,2845.82,14594.7,11984.38,-5141.53,-6905.08,10167.99,26494.33,5136.7,-1502.31,1313.21
-5609.57,-8248.33,-6506.23,-9032.07,-7027.39,-4117.73,-5240.23,-4872.77,11416.56,-2928.44,-1767.58,10274.2,49378.4,4977.11,1700.52,575.6
-11192.32,-12319.12,-12172.4,-12162.75,-6010.03,-3125.85,-5934.92,-9685.46,178.9,1803.25,-1010.92,2577.6,-29789.15,-2133.43,7456.27,-140624.2
735.73,-2415.33,-5320.7,-5018.41,-3708.96,-2625.35,-2968.4,1241.06,2799.69,874.67,785.62,3773.33,-495.67,-242.74,6235.6,-1369.27
-12971.16,-14485.0,-12166.23,-13944.81,-8647.17,-4613.13,-7308.75,-11373.91,-1948.36,190.44,-7554.44,2432.23,-59913.04,-3493.31,6956.31,-4182.64
1382.95,810.3,-13644.67,2749.53,3470.51,834.97,-805.2,1359.34,6450.98,-5633.98,-11258.84,6888.18,-15381.4,1624.08,265.0,-253.2
-7678.36,-10285.47,-7798.79,-10458.74,-7023.9,-4044.77,-5700.23,-6395.46,-431.57,875.47,-2418.55,2555.88,-26431.83,-1933.6,6457.96,-2826.78
-10871.26,-11674.85,-14084.28,-10172.55,-4316.21,-2360.08,-5217.97,-7977.43,-697.11,-1003.15,-12120.9,4920.24,-59669.77,-2345.32,5590.26,-4970.94
7892.67,8374.13,-11145.12,7930.76,7138.16,2360.34,2293.83,9246.92,9047.9,-5433.89,-10632.28,9019.2,4562.71,3616.42,-819.41,-221.82
14580.76,11747.54,-7049.38,6542.98,6601.45,2173.39,2897.59,14772.54,12385.91,-3801.23,-3392.19,11656.88,52129.54,6111.15,783.21,1104.53
-4379.78,-7243.31,-5812.35,-8113.41,-6272.08,-3889.47,-4862.31,-3587.72,1539.32,1443.56,-37.55,3386.02,-9842.1,-916.51,6465.2,-1831.68
-10442.11,-12490.51,-13312.88,-11285.13,-5485.12,-3060.13,-6201.54,-8917.54,-1794.93,-898.27,-11081.28,3747.05,-58980.44,-3365.37,5694.6,-5496.92
8739.98,8544.71,-14034.93,10100.93,8082.3,2758.92,2088.1,8675.07,9347.23,-7737.37,-14470.52,9081.96,-5033.43,3139.26,-1388.58,-865.01
16171.58,12958.56,-8629.2,10326.51,8831.17,3489.02,4123.63,16849.1,13853.34,-5903.27,-6492.29,13437.87,47929.47,7074.06,-1110.43,1472.0
-3769.04,-6964.36,-6465.47,-7905.28,-5968.99,-3543.47,-4314.87,-2338.62,2319.57,780.79,177.56,4036.46,-5814.22,-149.67,6403.51,-1275.93
-13447.52,-14832.62,-14226.71,-14076.5,-7961.07,-4177.54,-7069.23,-10943.95,-2836.97,-477.43,-8950.26,2216.04,-61581.11,-3924.61,7291.59,-5160.3
2201.29,4111.56,-15919.45,5582.75,4211.34,1028.36,192.85,3081.32,6492.29,-6511.6,-12923.69,6426.3,-22853.23,1043.11,115.87,-1524.3
17813.09,16962.83,-10069.55,12510.9,9569.85,3631.44,4436.64,16346.46,15612.07,-6331.35,-5513.82,12407.36,49797.63,6909.1,-1697.57,2455.29
2072.27,-817.54,-5222.53,-3693.94,-2935.68,-2395.21,-2402.45,2371.34,5476.0,187.22,1744.78,5288.78,20787.66,1595.11,5348.59,-58.2
-13048.95,-14858.1,-12458.86,-14408.02,-8734.08,-4877.6,-7465.66,-10750.29,-2930.31,-14.22,-7171.96,1783.13,-52174.87,-3887.59,7240.09,-5009.56
-3541.86,-1994.76,-12204.05,-866.09,-163.88,-468.85,-1716.61,-1116.87,2114.39,-3617.23,-11595.73,4674.55,-33779.74,-860.99,1961.77,-2882.03
16247.48,15128.46,-9316.65,11988.67,9544.37,3582.9,4120.41,16183.91,13105.27,-5927.41,-7155.87,11710.26,42875.92,5904.35,-1910.27,1300.6
6112.75,3322.99,-4884.84,307.92,436.66,-616.37,-625.76,6011.64,7176.52,-1516.79,-553.61,7257.52,33503.74,2775.55,2648.95,-321.6
-10767.46,-13074.97,-10137.14,-12445.72,-8357.76,-4651.76,-7150.77,-9768.34,-998.59,1488.36,-4121.21,2977.52,-44567.59,-2917.98,7127.43,-3600.6
-5184.17,-5220.12,-11039.17,-4304.68,-1676.38,-952.99,-2970.55,-3604.08,1466.63,-744.04,-9858.46,5628.08,-42213.14,-977.13,3652.63,-3188.34
15660.35,15722.57,-9028.85,12502.05,9718.45,4135.16,4543.93,15175.4,13082.48,-5365.76,-6863.77,10963.8,33601.38,5687.36,-1839.73,1617.1
10676.27,7543.18,-5885.84,3153.74,3634.13,1003.41,1145.04,10432.45,9789.26,-3175.2,-2291.68,9269.98,44871.75,4398.82,1363.64,97.63
-9612.23,-11664.12,-8803.82,-11366.93,-7747.29,-4299.31,-6199.66,-7994.86,-1098.1,806.27,-2809.35,1911.88,-33042.13,-2423.64,6383.93,-2937.29
-8141.31,-8837.07,-12017.1,-7196.1,-3051.82,-1461.54,-4064.89,-5712.03,-634.61,-972.03,-10716.77,4329.89,-51583.44,-2010.32,4475.53,-4101.1
13526.11,13965.99,-9827.08,11983.57,9057.82,3786.21,4074.54,12868.43,11538.86,-5315.33,-7736.56,9844.51,21275.82,4790.69,-1702.13,1309.72
12170.26,9233.24,-7263.69,4170.3,4676.7,1551.93,1764.63,12018.71,11574.81,-4056.84,-3340.16,10363.79,49429.9,5045.5,972.57,297.19
-8200.05,-10701.21,-7748.63,-11116.15,-8161.96,-4630.83,-6152.72,-6898.64,379.8,1664.31,-784.55,2587.8,-23408.44,-2063.16,7567.85,-2516.18
-9301.9,-9819.57,-13532.55,-9084.37,-3971.55,-2120.29,-4755.29,-7694.45,-591.96,-573.72,-10263.21,3950.63,-57244.24,-2771.26,5572.56,-4490.55
11029.24,11554.42,-12093.54,11014.22,8687.94,3427.6,3327.01,10703.62,9973.53,-5751.19,-9713.35,8783.16,6578.65,3709.76,-1166.76,622.54
14336.94,11583.92,-8104.83,6832.93,7276.3,2768.04,2993.08,14852.47,12980.01,-5079.84,-5401.7,12034.0,51190.23,6210.12,-156.37,617.98
-5428.25,-8118.24,-6849.29,-8746.68,-6603.33,-4023.31,-5136.43,-4411.43,1644.46,836.31,-762.28,3463.0,-8649.86,-881.37,6295.14,-2042.77
-9800.79,-11681.83,-12895.26,-10658.29,-5387.22,-3009.98,-5878.06,-8705.11,-861.79,199.56,-9088.4,4089.03,-54356.04,-2792.45,6467.61,-4564.85
9626.72,9305.39,-12442.77,10363.52,8053.06,3212.21,2174.47,8422.41,8694.11,-5865.72,-10856.78,8236.8,-2388.51,2763.75,-388.12,184.54
17614.6,15497.27,-8601.31,10523.92,9356.89,3851.92,4205.17,17439.72,15195.25,-6005.2,-5965.77,13280.15,55009.7,7049.11,-876.28,1571.24
-825.85,-3565.73,-5106.39,-5353.42,-3991.13,-2624.27,-3168.76,-46.13,4260.42,717.76,517.4,5211.8,11630.86,851.87,5710.16,-1022.46
-11414.95,-12692.21,-12526.19,-11599.21,-6292.19,-3284.1,-5922.05,-9600.16,-1698.91,271.71,-8063.53,3059.86,-56668.37,-3351.42,6802.89,-4556.0
4229.31,5390.17,-13741.49,7294.54,5235.4,1732.17,1151.47,4634.59,6152.72,-5259.01,-12399.85,6844.19,-22638.65,1257.42,401.26,-1255.27
18145.95,17180.62,-8728.18,12883.46,9909.15,4264.18,5158.16,17187.06,15351.62,-6200.19,-5876.72,12770.53,48972.04,6910.98,-1873.52,2349.88
616.91,-2289.53,-5216.9,-4688.5,-3563.05,-2445.37,-2733.17,1269.49,5642.83,401.53,1656.0,5831.39,16714.99,1555.14,5486.73,-161.47
-13435.19,-15112.1,-12945.15,-14642.18,-8720.4,-4648.0,-7412.02,-10982.84,-2495.26,659.56,-5991.79,1893.64,-57126.76,-3677.04,7912.25,-4291.27
-1252.86,523.57,-14574.05,1646.61,1994.76,75.1,-1080.93,319.99,3317.62,-4044.77,-12054.92,5168.08,-37115.61,-418.96,1964.45,-2284.17
17572.49,17288.98,-10183.01,13330.58,10107.64,3918.17,4752.34,16574.44,14766.37,-6846.34,-7094.44,11922.42,42003.93,6308.29,-2279.07,2017.56
5559.15,2598.79,-4881.35,-977.93,-549.05,-1185.27,-1031.85,5530.98,7960.8,-1454.03,519.01,7212.73,34293.92,3050.48,3157.76,230.4
-11973.65,-13627.23,-10904.79,-13489.37,-8757.14,-4905.76,-7294.8,-10376.13,-2080.59,604.84,-4397.75,1438.74,-45032.68,-3567.07,6817.91,-4042.09
-5230.84,-3288.92,-12907.33,-2918.78,-1075.57,-842.75,-2527.71,-3525.76,1197.07,-2779.57,-11073.77,3820.27,-47030.39,-2074.69,2794.33,-3508.06
15573.71,16436.04,-9994.45,12924.22,9825.47,3995.96,4643.17,15422.43,13703.67,-6479.68,-7439.91,11024.68,31140.72,5675.29,-2343.98,1894.71
8903.06,6050.53,-4741.88,1758.46,2094.54,188.56,623.35,9125.14,10074.11,-2306.43,-679.94,9315.85,42423.97,4380.32,2074.42,603.77
-9817.96,-12160.87,-9112.0,-11931.81,-8228.21,-4704.59,-6742.81,-8707.79,-845.97,1100.78,-2645.73,2161.32,-33255.91,-2806.93,6567.12,-3354.64
-6987.69,-6919.83,-12872.99,-6250.89,-2677.38,-1595.11,-3748.92,-5372.2,-436.93,-1471.73,-11090.4,3914.68,-51276.33,-2783.6,3897.52,-4608.3
13947.76,15541.79,-10186.49,12923.69,9223.31,3735.78,4360.47,14104.4,12147.19,-5598.04,-7472.37,9569.85,20856.32,4786.4,-1849.38,1537.17
11850.27,9145.8,-6075.47,4127.12,3956.53,1135.38,1618.45,11872.8,12464.76,-3480.17,-1957.21,10949.05,49373.84,5597.23,1315.09,1057.86
-9294.12,-11600.55,-8436.62,-12089.52,-8458.35,-4693.33,-6295.68,-7720.2,-97.63,1346.74,-946.55,2251.18,-24552.67,-2070.4,7466.73,-2704.47
-10348.5,-10509.7,-13069.06,-10021.0,-4715.32,-2255.74,-4838.17,-7955.97,-1763.55,-1017.63,-10520.16,3090.71,-58569.52,-3235.01,5486.19,-4994.81
10831.83,11769.8,-10076.26,10174.96,7776.26,2727.54,3213.82,11457.06,9615.45,-5051.14,-8135.14,8062.99,6999.49,3413.38,-1054.91,598.4
14614.82,11940.12,-7006.47,6816.57,6524.21,2107.68,2773.94,14528.19,13685.7,-5192.76,-3976.91,11571.05,51976.39,6145.75,-372.02,1167.03
-5332.77,-7915.47,-6569.8,-8664.61,-6441.06,-3884.91,-5086.01,-4583.09,1910.81,669.21,-243.28,3240.91,-9445.4,-771.4,5497.99,-1666.99
-9867.85,-10904.25,-11597.34,-10634.42,-5423.16,-2568.22,-5389.09,-8684.46,-1106.41,106.75,-8466.66,3330.77,-56723.9,-3154.55,6003.05,-4600.79
8586.02,9743.39,-9185.49,8748.56,6484.78,2744.7,2746.05,8349.72,7438.84,-3439.13,-7859.95,7334.77,-3721.3,2402.99,-117.48,-75.1
16929.84,14718.35,-7899.11,9263.81,8459.96,3460.32,4109.41,16191.69,14717.55,-5267.32,-4823.15,12712.6,52259.63,6956.58,-748.87,1850.46
-3319.5,-6306.41,-6229.16,-7770.09,-5524.55,-3467.56,-4432.35,-2359.81,3221.06,429.42,-72.42,4480.9,3892.96,412.79,5738.32,-1350.22
-11990.01,-13456.91,-12855.56,-12994.77,-6948.26,-3590.67,-6612.99,-10141.97,-2151.13,91.2,-8019.54,2651.36,-57616.27,-3550.98,6970.26,-4813.49
3594.96,4704.33,-11100.59,5322.04,4016.07,1287.73,752.9,4143.21,4754.48,-3832.07,-10224.04,5775.06,-22118.84,620.13,935.02,-1498.82
16895.77,14813.84,-8513.87,11104.08,8880.79,3397.02,4109.68,16783.66,14401.85,-5565.58,-5430.67,12486.49,48184.28,6726.44,-1378.66,2209.07
-506.67,-3813.03,-5782.04,-5825.49,-4834.41,-3372.34,-3755.09,429.42,5421.01,333.67,984.91,6239.09,21380.16,1672.63,6171.5,-488.97
-12852.88,-14914.69,-13292.22,-14074.62,-8528.62,-4947.87,-7851.63,-11189.91,-2600.4,119.63,-6667.97,1531.81,-51747.33,-4170.03,8131.39,-5019.75
2124.85,1751.75,-15669.47,4810.27,4657.92,671.63,-679.94,2197.8,3756.7,-6308.02,-14955.73,5762.73,-34407.92,-209.48,1572.58,-3103.05
17589.93,16795.73,-10534.91,13449.4,10599.55,4045.31,4759.31,16911.06,15187.74,-8163.04,-9166.72,12377.32,42164.33,6580.26,-2617.3,1702.13
4141.33,1650.63,-5219.31,-1445.44,-589.01,-1060.28,-1162.47,4295.29,7531.91,-2234.01,-1009.85,7051.8,33392.16,2816.05,1952.38,-274.93
-11085.03,-13297.59,-10603.58,-13189.23,-7693.92,-3972.08,-6577.85,-9566.64,-1770.26,822.37,-4739.2,2224.09,-43755.95,-3053.7,6764.0,-3905.3
-2720.56,-2309.38,-10075.72,-1809.15,-123.38,-43.99,-1622.47,-1765.7,1227.38,-1413.52,-9382.37,4400.16,-39461.47,-1372.49,3286.78,-3177.61
16471.18,15726.06,-9123.8,13002.81,10009.2,4290.19,4665.43,15986.77,12582.78,-5537.42,-7015.05,11048.29,34046.35,5644.44,-1861.45,1607.45
8395.85,5443.01,-5183.1,1674.5,1907.59,74.57,298.53,8267.37,9845.32,-2672.82,-1426.13,9464.44,44973.41,4491.63,1926.9,453.03
-10210.37,-12064.58,-9383.98,-11972.31,-8009.61,-4511.21,-6635.25,-9113.88,-709.18,1254.47,-2372.68,2323.87,-31418.06,-2554.54,6941.02,-3004.34
-5712.3,-4151.52,-14789.16,-2844.48,-649.63,-810.56,-3022.05,-3664.43,1480.04,-1976.52,-11616.38,5043.36,-54140.39,-1751.21,4293.95,-3663.09
